 ,Label,Area,Mean,Min,Max,MinThr,MaxThr
1,C1-A1-1.tif:00001-01107,610.725,5875.380,4805,16827,0,65535
2,C1-A1-1.tif:00002-01113,59.908,16524.236,5615,21345,0,65535
3,C1-A1-1.tif:00003-01150,80.709,5254.902,4805,5742,0,65535
4,C1-A1-1.tif:00004-01198,51.171,4788.976,4358,5243,0,65535
5,C1-A1-1.tif:00005-01227,138.120,4677.958,4075,5259,0,65535
6,C1-A1-1.tif:00006-01229,56.163,4656.274,4281,5046,0,65535
7,C1-A1-1.tif:00007-01242,175.147,5868.086,4914,7158,0,65535
8,C1-A1-1.tif:00008-01245,66.980,4635.398,4267,5066,0,65535
9,C1-A1-1.tif:00009-01252,40.770,64513.102,46986,65535,0,65535
10,C1-A1-1.tif:00010-01262,42.435,4420.471,3958,4796,0,65535
11,C1-A1-1.tif:00011-01298,75.301,4864.508,4319,5575,0,65535
12,C1-A1-1.tif:00012-01323,84.037,5879.000,4930,7023,0,65535
13,C1-A1-1.tif:00013-01330,81.125,4722.364,4154,5279,0,65535
14,C1-A1-1.tif:00014-01386,69.060,4832.994,4410,5355,0,65535
15,C1-A1-1.tif:00015-01409,49.091,4693.695,3966,5421,0,65535
16,C1-A1-1.tif:00016-01431,42.019,3799.614,3433,4142,0,65535
17,C1-A1-1.tif:00017-01432,47.843,3655.374,3211,4066,0,65535
18,C1-A1-1.tif:00018-01457,86.117,4695.546,4268,5241,0,65535
19,C1-A1-1.tif:00019-01461,79.045,13303.537,3217,53905,0,65535
20,C1-A1-1.tif:00020-01477,61.572,3734.588,3366,4132,0,65535
21,C1-A1-1.tif:00021-01490,58.244,37758.636,4077,65535,0,65535
22,C1-A1-1.tif:00022-01498,45.347,4272.817,3878,4718,0,65535
23,C1-A1-1.tif:00023-01500,44.931,52123.361,15835,65535,0,65535
24,C1-A1-1.tif:00024-01513,43.683,5895.629,5286,6388,0,65535
25,C1-A1-1.tif:00025-01553,46.595,3691.116,3326,4101,0,65535
26,C1-A1-1.tif:00026-01581,41.603,9546.870,8682,10352,0,65535
27,C1-A1-1.tif:00027-01596,448.891,10355.664,8466,12860,0,65535
28,C1-A1-1.tif:00028-01591,59.492,5801.951,5173,6793,0,65535
29,C1-A1-1.tif:00029-01596,52.835,11335.630,10563,12252,0,65535
30,C1-A1-1.tif:00030-01597,65.732,8853.013,7650,9814,0,65535
31,C1-A1-1.tif:00031-01610,99.846,9327.850,8211,11145,0,65535
32,C1-A1-1.tif:00032-01603,63.652,9161.797,7376,10783,0,65535
33,C1-A1-1.tif:00033-01608,72.804,8737.640,7948,10716,0,65535
34,C1-A1-1.tif:00034-01614,314.099,10417.489,7995,14199,0,65535
35,C1-A1-1.tif:00035-01607,57.411,3657.638,3292,3975,0,65535
36,C1-A1-1.tif:00036-01614,49.923,5076.775,4522,5475,0,65535
37,C1-A1-1.tif:00037-01613,41.603,38052.190,4482,65535,0,65535
38,C1-A1-1.tif:00038-01622,129.384,8912.392,6152,11083,0,65535
39,C1-A1-1.tif:00039-01620,43.683,9885.581,7796,13728,0,65535
40,C1-A1-1.tif:00040-01626,86.533,4041.457,3604,4435,0,65535
41,C1-A1-1.tif:00041-01621,40.770,7549.694,6696,8650,0,65535
42,C1-A1-1.tif:00042-01627,89.445,8444.498,7208,10508,0,65535
43,C1-A1-1.tif:00043-01632,55.747,10260.806,8731,11710,0,65535
44,C1-A1-1.tif:00044-01646,51.171,5085.431,4427,5825,0,65535
45,C1-A1-1.tif:00045-01654,52.003,6251.608,5650,6833,0,65535
46,C1-A1-1.tif:00046-01663,47.843,10585.539,9351,11676,0,65535
47,C1-A1-1.tif:00047-01664,53.667,19007.419,6401,45109,0,65535
48,C1-A1-1.tif:00048-01671,41.187,3669.040,3283,4076,0,65535
49,C1-A1-1.tif:00049-01681,115.239,14429.051,12109,17474,0,65535
50,C1-A1-1.tif:00050-01687,42.435,4601.569,4211,5023,0,65535
51,C1-A1-1.tif:00051-01685,99.846,16195.917,12899,20765,0,65535
52,C1-A1-1.tif:00052-01683,124.392,10882.582,9234,12341,0,65535
53,C1-A1-1.tif:00053-01690,53.251,10623.391,9650,12084,0,65535
54,C1-A1-1.tif:00054-01698,145.193,12449.842,8532,18470,0,65535
55,C1-A1-1.tif:00055-01695,46.179,8210.793,7478,9360,0,65535
56,C1-A1-1.tif:00056-01699,65.732,6711.089,5637,7811,0,65535
57,C1-A1-1.tif:00057-01704,106.086,3679.490,3201,4134,0,65535
58,C1-A1-1.tif:00058-01706,51.587,3965.460,3288,4694,0,65535
59,C1-A1-1.tif:00059-01713,61.156,3622.204,3259,3953,0,65535
60,C1-A1-1.tif:00060-01712,53.667,6948.287,6119,7916,0,65535
61,C1-A1-1.tif:00061-01727,72.804,3606.280,3266,4021,0,65535
62,C1-A1-1.tif:00062-01731,89.861,12854.037,10774,17865,0,65535
63,C1-A1-1.tif:00063-01734,57.411,6574.297,5807,7503,0,65535
64,C1-A1-1.tif:00064-01739,42.851,47044.204,13089,65535,0,65535
65,C1-A1-1.tif:00065-01742,42.851,23719.816,6790,57225,0,65535
66,C1-A1-1.tif:00066-01748,53.251,3735.070,3410,4137,0,65535
67,C1-A1-1.tif:00067-01754,68.228,4302.116,2656,7358,0,65535
68,C1-A1-1.tif:00068-01757,196.780,5781.516,4890,7466,0,65535
69,C1-A1-1.tif:00069-01751,65.316,10590.076,8607,12777,0,65535
70,C1-A1-1.tif:00070-01752,45.763,9889.436,8360,11351,0,65535
71,C1-A1-1.tif:00071-01752,44.931,2136.306,1893,2379,0,65535
72,C1-A1-1.tif:00072-01755,49.923,7244.225,6225,8685,0,65535
73,C1-A1-1.tif:00073-01760,43.267,7962.692,7047,9434,0,65535
74,C1-A1-1.tif:00074-01804,2096.768,5973.961,4438,13275,0,65535
75,C1-A1-1.tif:00075-01766,98.598,3688.802,3347,4029,0,65535
76,C1-A1-1.tif:00076-01763,71.556,8543.360,6807,10494,0,65535
77,C1-A1-1.tif:00077-01778,302.866,7763.000,6381,9514,0,65535
78,C1-A1-1.tif:00078-01766,52.003,48208.696,13690,65535,0,65535
79,C1-A1-1.tif:00079-01771,175.147,6431.128,5214,7518,0,65535
80,C1-A1-1.tif:00080-01777,273.329,12121.292,5402,24757,0,65535
81,C1-A1-1.tif:00081-01776,101.926,3571.988,2985,3943,0,65535
82,C1-A1-1.tif:00082-01775,128.968,7392.661,5249,10984,0,65535
83,C1-A1-1.tif:00083-01774,70.724,7446.824,6803,8314,0,65535
84,C1-A1-1.tif:00084-01778,96.518,6596.603,5164,8945,0,65535
85,C1-A1-1.tif:00085-01786,85.701,3353.437,2982,3761,0,65535
86,C1-A1-1.tif:00086-01778,40.770,6104.357,5346,6846,0,65535
87,C1-A1-1.tif:00087-01785,138.120,8647.648,6536,12335,0,65535
88,C1-A1-1.tif:00088-01792,178.475,6844.485,5051,9616,0,65535
89,C1-A1-1.tif:00089-01793,66.980,7327.901,6324,8484,0,65535
90,C1-A1-1.tif:00090-01795,96.102,12012.831,10376,14271,0,65535
91,C1-A1-1.tif:00091-01836,1528.061,5075.897,4017,6251,0,65535
92,C1-A1-1.tif:00092-01794,59.076,15280.761,8820,18501,0,65535
93,C1-A1-1.tif:00093-01809,210.509,4002.449,3421,4917,0,65535
94,C1-A1-1.tif:00094-01816,1035.487,7174.599,3414,16524,0,65535
95,C1-A1-1.tif:00095-01799,99.014,7818.752,5871,9378,0,65535
96,C1-A1-1.tif:00096-01799,46.179,10276.342,4783,16556,0,65535
97,C1-A1-1.tif:00097-01800,47.011,51573.504,15555,65535,0,65535
98,C1-A1-1.tif:00098-01864,2093.855,18874.033,1875,65535,0,65535
99,C1-A1-1.tif:00099-01829,416.857,6711.822,4884,13342,0,65535
100,C1-A1-1.tif:00100-01810,56.995,3761.409,3465,4073,0,65535
101,C1-A1-1.tif:00101-01840,445.147,6818.838,4117,13868,0,65535
102,C1-A1-1.tif:00102-01834,134.792,4319.802,3384,6424,0,65535
103,C1-A1-1.tif:00103-01843,220.909,7649.190,5103,12132,0,65535
104,C1-A1-1.tif:00104-01836,45.347,3489.284,3152,3985,0,65535
105,C1-A1-1.tif:00105-01836,71.972,5250.491,4401,5914,0,65535
106,C1-A1-1.tif:00106-01876,1501.851,4781.622,2164,9137,0,65535
107,C1-A1-1.tif:00107-01877,2260.266,11621.475,3783,65535,0,65535
108,C1-A1-1.tif:00108-01841,53.251,18819.703,11310,23858,0,65535
109,C1-A1-1.tif:00109-01839,44.515,5591.925,4367,10094,0,65535
110,C1-A1-1.tif:00110-01839,71.556,7541.913,6401,8804,0,65535
111,C1-A1-1.tif:00111-01840,48.675,8535.590,6938,11737,0,65535
112,C1-A1-1.tif:00112-01849,70.724,9547.347,2576,19303,0,65535
113,C1-A1-1.tif:00113-01852,43.267,6032.231,5050,6812,0,65535
114,C1-A1-1.tif:00114-01853,63.236,5524.717,4701,6667,0,65535
115,C1-A1-1.tif:00115-01850,45.763,8442.227,7525,10538,0,65535
116,C1-A1-1.tif:00116-01850,88.197,9241.486,7081,11207,0,65535
117,C1-A1-1.tif:00117-01860,301.618,4242.026,1635,17465,0,65535
118,C1-A1-1.tif:00118-01856,86.533,2442.808,1691,5778,0,65535
119,C1-A1-1.tif:00119-01850,94.854,3299.785,2360,8600,0,65535
120,C1-A1-1.tif:00120-01854,116.487,2657.768,2362,3025,0,65535
121,C1-A1-1.tif:00121-01853,91.526,3291.495,2615,4742,0,65535
122,C1-A1-1.tif:00122-01856,65.732,2443.082,1741,3617,0,65535
123,C1-A1-1.tif:00123-01866,166.410,8176.285,1859,29513,0,65535
124,C1-A1-1.tif:00124-01873,297.042,3064.209,2336,6994,0,65535
125,C1-A1-1.tif:00125-01873,329.492,4642.025,3815,6758,0,65535
126,C1-A1-1.tif:00126-01887,941.881,3593.507,2116,7254,0,65535
127,C1-A1-1.tif:00127-01867,44.515,6815.131,5741,7745,0,65535
128,C1-A1-1.tif:00128-01872,57.828,2585.986,2319,2871,0,65535
129,C1-A1-1.tif:00129-01873,54.499,2634.672,2359,2884,0,65535
130,C1-A1-1.tif:00130-01873,84.869,10364.260,6456,14621,0,65535
131,C1-A1-1.tif:00131-01872,64.484,6076.168,5251,6853,0,65535
132,C1-A1-1.tif:00132-01877,56.163,2854.156,2144,3895,0,65535
133,C1-A1-1.tif:00133-01879,40.354,6776.237,6324,7257,0,65535
134,C1-A1-1.tif:00134-01909,1325.457,9697.712,2209,65535,0,65535
135,C1-A1-1.tif:00135-01889,182.635,17428.296,3027,49941,0,65535
136,C1-A1-1.tif:00136-01892,197.612,5570.229,4306,15078,0,65535
137,C1-A1-1.tif:00137-01887,42.435,9594.922,3059,23055,0,65535
138,C1-A1-1.tif:00138-01898,322.004,4876.669,4131,7992,0,65535
139,C1-A1-1.tif:00139-01894,82.789,25183.915,6419,65535,0,65535
140,C1-A1-1.tif:00140-01899,182.219,4441.313,3753,5132,0,65535
141,C1-A1-1.tif:00141-01892,66.564,6822.456,4047,10860,0,65535
142,C1-A1-1.tif:00142-01903,208.013,5322.672,3679,7125,0,65535
143,C1-A1-1.tif:00143-01902,62.820,4044.510,3646,4412,0,65535
144,C1-A1-1.tif:00144-01900,53.251,3588.648,3214,4098,0,65535
145,C1-A1-1.tif:00145-01899,70.308,5916.675,4722,6630,0,65535
146,C1-A1-1.tif:00146-01909,168.490,4935.602,4482,5374,0,65535
147,C1-A1-1.tif:00147-01907,133.960,5134.270,3550,6851,0,65535
148,C1-A1-1.tif:00148-01923,609.061,11965.000,4360,50746,0,65535
149,C1-A1-1.tif:00149-01900,43.683,10799.829,5455,16970,0,65535
150,C1-A1-1.tif:00150-01904,113.159,4985.375,2378,7761,0,65535
151,C1-A1-1.tif:00151-01904,52.003,3094.488,2817,3374,0,65535
152,C1-A1-1.tif:00152-01903,76.133,15034.317,5489,29348,0,65535
153,C1-A1-1.tif:00153-01916,455.964,4972.224,4128,7491,0,65535
154,C1-A1-1.tif:00154-01903,84.869,7240.534,5786,8806,0,65535
155,C1-A1-1.tif:00155-01935,1601.697,4503.442,3071,9025,0,65535
156,C1-A1-1.tif:00156-01907,107.751,10578.266,7762,16447,0,65535
157,C1-A1-1.tif:00157-01945,3171.361,13578.096,4142,65535,0,65535
158,C1-A1-1.tif:00158-01908,116.487,9710.918,3402,28754,0,65535
159,C1-A1-1.tif:00159-01908,78.629,5182.778,3997,7616,0,65535
160,C1-A1-1.tif:00160-01903,55.331,4554.211,2747,8735,0,65535
161,C1-A1-1.tif:00161-01919,219.661,14071.955,5124,65535,0,65535
162,C1-A1-1.tif:00162-01923,239.215,13248.264,5609,65535,0,65535
163,C1-A1-1.tif:00163-01914,60.740,6738.438,5086,8470,0,65535
164,C1-A1-1.tif:00164-01913,42.851,5184.990,2690,12798,0,65535
165,C1-A1-1.tif:00165-01938,533.760,4220.840,3208,12569,0,65535
166,C1-A1-1.tif:00166-01919,142.281,4108.067,3225,5291,0,65535
167,C1-A1-1.tif:00167-01922,147.689,6393.428,4638,8915,0,65535
168,C1-A1-1.tif:00168-01927,263.760,7883.369,3552,32599,0,65535
169,C1-A1-1.tif:00169-01922,113.159,4150.346,3571,5716,0,65535
170,C1-A1-1.tif:00170-01916,70.308,34544.521,8106,65535,0,65535
171,C1-A1-1.tif:00171-01922,102.342,2482.744,2202,2780,0,65535
172,C1-A1-1.tif:00172-01931,175.147,6899.518,5891,9399,0,65535
173,C1-A1-1.tif:00173-01929,57.411,14208.377,11182,18815,0,65535
174,C1-A1-1.tif:00174-01973,2399.634,11017.934,2570,65535,0,65535
175,C1-A1-1.tif:00175-01944,374.423,5319.999,4089,6751,0,65535
176,C1-A1-1.tif:00176-01937,44.515,5304.692,4401,6338,0,65535
177,C1-A1-1.tif:00177-01959,866.997,7768.106,3259,34614,0,65535
178,C1-A1-1.tif:00178-01931,58.660,4967.418,4352,5607,0,65535
179,C1-A1-1.tif:00179-01972,2112.993,10131.857,3497,65535,0,65535
180,C1-A1-1.tif:00180-01933,59.908,39518.201,4041,65535,0,65535
181,C1-A1-1.tif:00181-01934,69.476,55346.371,16117,65535,0,65535
182,C1-A1-1.tif:00182-01934,76.549,4726.609,3670,5644,0,65535
183,C1-A1-1.tif:00183-01942,131.880,4140.237,3489,10934,0,65535
184,C1-A1-1.tif:00184-01961,1186.504,10962.895,3509,65535,0,65535
185,C1-A1-1.tif:00185-01934,57.828,2442.201,2186,2744,0,65535
186,C1-A1-1.tif:00186-01953,587.844,3761.334,2322,6874,0,65535
187,C1-A1-1.tif:00187-01945,86.949,4931.804,3904,5926,0,65535
188,C1-A1-1.tif:00188-01945,286.641,4482.720,3395,27197,0,65535
189,C1-A1-1.tif:00189-02000,2589.758,10274.059,3581,59144,0,65535
190,C1-A1-1.tif:00190-01948,114.823,9466.475,4555,17236,0,65535
191,C1-A1-1.tif:00191-01951,106.919,4228.070,3746,5825,0,65535
192,C1-A1-1.tif:00192-01948,67.812,2924.834,2593,3238,0,65535
193,C1-A1-1.tif:00193-01966,584.100,5103.049,3100,8007,0,65535
194,C1-A1-1.tif:00194-01953,119.815,27622.153,6249,65535,0,65535
195,C1-A1-1.tif:00195-01958,170.154,5963.804,4679,8239,0,65535
196,C1-A1-1.tif:00196-01952,114.407,10786.705,7000,18517,0,65535
197,C1-A1-1.tif:00197-01971,796.688,7268.215,3359,62798,0,65535
198,C1-A1-1.tif:00198-01955,48.675,6740.590,5510,7788,0,65535
199,C1-A1-1.tif:00199-01949,41.603,6441.160,5469,7212,0,65535
200,C1-A1-1.tif:00200-01955,61.572,6953.196,4707,13942,0,65535
201,C1-A1-1.tif:00201-01990,1533.885,5522.456,2423,13887,0,65535
202,C1-A1-1.tif:00202-01959,145.193,3978.421,3209,4979,0,65535
203,C1-A1-1.tif:00203-01955,42.019,10463.990,9627,11452,0,65535
204,C1-A1-1.tif:00204-01962,116.487,5037.739,3124,9662,0,65535
205,C1-A1-1.tif:00205-01958,59.908,2396.597,2109,2785,0,65535
206,C1-A1-1.tif:00206-01961,52.835,2752.197,2248,3110,0,65535
207,C1-A1-1.tif:00207-01971,208.845,10698.502,4975,27900,0,65535
208,C1-A1-1.tif:00208-01982,504.223,9127.630,3892,19948,0,65535
209,C1-A1-1.tif:00209-01964,115.655,2568.097,2268,2857,0,65535
210,C1-A1-1.tif:00210-01976,353.205,13701.862,7865,21047,0,65535
211,C1-A1-1.tif:00211-01973,241.711,12847.582,2194,44256,0,65535
212,C1-A1-1.tif:00212-01968,61.988,8176.604,5683,10237,0,65535
213,C1-A1-1.tif:00213-01970,118.983,5384.906,4194,15455,0,65535
214,C1-A1-1.tif:00214-01964,42.019,5001.000,4223,5888,0,65535
215,C1-A1-1.tif:00215-01989,713.899,9230.142,2880,29808,0,65535
216,C1-A1-1.tif:00216-01968,82.373,5549.581,3461,10740,0,65535
217,C1-A1-1.tif:00217-01970,54.499,48506.802,13112,65535,0,65535
218,C1-A1-1.tif:00218-01975,146.025,3043.658,2622,4228,0,65535
219,C1-A1-1.tif:00219-02019,2964.596,16627.786,7525,32535,0,65535
220,C1-A1-1.tif:00220-01970,49.923,6003.108,4987,9624,0,65535
221,C1-A1-1.tif:00221-01972,132.712,3805.661,3394,4238,0,65535
222,C1-A1-1.tif:00222-01978,64.900,3171.429,2908,3555,0,65535
223,C1-A1-1.tif:00223-01981,61.572,7545.081,5325,11411,0,65535
224,C1-A1-1.tif:00224-01980,54.083,14194.423,10298,20040,0,65535
225,C1-A1-1.tif:00225-01991,178.891,10317.658,7969,13770,0,65535
226,C1-A1-1.tif:00226-01984,89.861,5088.269,3660,6564,0,65535
227,C1-A1-1.tif:00227-01997,326.580,11891.623,9056,14901,0,65535
228,C1-A1-1.tif:00228-01988,66.980,3861.882,3451,4357,0,65535
229,C1-A1-1.tif:00229-01985,44.931,5738.204,5088,6350,0,65535
230,C1-A1-1.tif:00230-01990,100.678,43773.781,8148,65535,0,65535
231,C1-A1-1.tif:00231-01987,50.755,2452.189,2227,2730,0,65535
232,C1-A1-1.tif:00232-01988,46.595,10960.661,5717,15394,0,65535
233,C1-A1-1.tif:00233-01993,104.838,5927.821,3725,18643,0,65535
234,C1-A1-1.tif:00234-01992,95.270,9242.192,6626,22576,0,65535
235,C1-A1-1.tif:00235-02000,307.027,11884.119,3968,28744,0,65535
236,C1-A1-1.tif:00236-02007,432.250,6148.862,2826,24958,0,65535
237,C1-A1-1.tif:00237-01995,52.419,4884.087,4457,5726,0,65535
238,C1-A1-1.tif:00238-02004,252.111,3517.092,2739,4628,0,65535
239,C1-A1-1.tif:00239-01995,65.732,10872.139,9315,12146,0,65535
240,C1-A1-1.tif:00240-01996,50.339,7536.000,5480,9698,0,65535
241,C1-A1-1.tif:00241-01999,65.732,23467.082,5650,65535,0,65535
242,C1-A1-1.tif:00242-01998,56.579,4091.007,2737,7955,0,65535
243,C1-A1-1.tif:00243-02001,91.526,10643.650,5591,23808,0,65535
244,C1-A1-1.tif:00244-01998,47.843,19655.470,10864,26202,0,65535
245,C1-A1-1.tif:00245-02001,57.411,10469.543,3349,20425,0,65535
246,C1-A1-1.tif:00246-02003,56.579,2518.860,2226,2849,0,65535
247,C1-A1-1.tif:00247-02004,85.701,3725.204,3159,4842,0,65535
248,C1-A1-1.tif:00248-02039,1527.645,17988.942,6733,48952,0,65535
249,C1-A1-1.tif:00249-02014,308.691,5997.412,2555,10870,0,65535
250,C1-A1-1.tif:00250-02005,42.851,3233.350,2572,4253,0,65535
251,C1-A1-1.tif:00251-02008,102.342,2985.240,1985,5563,0,65535
252,C1-A1-1.tif:00252-02007,70.308,5581.633,3653,12901,0,65535
253,C1-A1-1.tif:00253-02006,40.770,4945.939,3020,7792,0,65535
254,C1-A1-1.tif:00254-02011,41.187,4360.343,2473,7656,0,65535
255,C1-A1-1.tif:00255-02023,507.551,14374.259,4166,45439,0,65535
256,C1-A1-1.tif:00256-02008,44.931,15358.713,10338,20288,0,65535
257,C1-A1-1.tif:00257-02021,225.902,8155.098,3160,31899,0,65535
258,C1-A1-1.tif:00258-02015,86.117,3748.502,3274,4662,0,65535
259,C1-A1-1.tif:00259-02012,53.667,3268.969,2810,3721,0,65535
260,C1-A1-1.tif:00260-02015,83.621,2691.811,2413,3091,0,65535
261,C1-A1-1.tif:00261-02016,69.476,15788.503,11698,22281,0,65535
262,C1-A1-1.tif:00262-02020,180.555,8053.364,3470,27781,0,65535
263,C1-A1-1.tif:00263-02014,47.427,4663.675,3918,6437,0,65535
264,C1-A1-1.tif:00264-02022,261.680,10801.806,8606,14656,0,65535
265,C1-A1-1.tif:00265-02015,49.923,13965.967,5067,43177,0,65535
266,C1-A1-1.tif:00266-02016,55.331,3192.534,2936,3531,0,65535
267,C1-A1-1.tif:00267-02018,66.148,3844.465,3359,4701,0,65535
268,C1-A1-1.tif:00268-02017,87.781,4040.545,3238,21186,0,65535
269,C1-A1-1.tif:00269-02018,61.156,4002.116,3434,5039,0,65535
270,C1-A1-1.tif:00270-02026,217.997,7418.057,4064,20167,0,65535
271,C1-A1-1.tif:00271-02028,116.487,17539.611,7840,25448,0,65535
272,C1-A1-1.tif:00272-02029,127.720,16140.267,11913,19624,0,65535
273,C1-A1-1.tif:00273-02030,113.159,3661.651,3211,4870,0,65535
274,C1-A1-1.tif:00274-02036,191.372,2744.024,2371,3091,0,65535
275,C1-A1-1.tif:00275-02042,401.464,11440.002,3286,65535,0,65535
276,C1-A1-1.tif:00276-02025,43.683,3461.210,3157,3999,0,65535
277,C1-A1-1.tif:00277-02033,52.419,6306.206,5633,7021,0,65535
278,C1-A1-1.tif:00278-02036,111.495,3528.653,3089,3892,0,65535
279,C1-A1-1.tif:00279-02052,720.972,5450.137,3368,9810,0,65535
280,C1-A1-1.tif:00280-02034,134.376,4540.551,3342,32464,0,65535
281,C1-A1-1.tif:00281-02029,61.572,3690.878,3208,4458,0,65535
282,C1-A1-1.tif:00282-02031,52.003,12194.808,7558,22992,0,65535
283,C1-A1-1.tif:00283-02033,52.419,38861.786,3785,65535,0,65535
284,C1-A1-1.tif:00284-02037,174.731,5068.519,3245,18403,0,65535
285,C1-A1-1.tif:00285-02035,43.267,11693.192,2975,27218,0,65535
286,C1-A1-1.tif:00286-02041,82.789,11079.422,2848,65535,0,65535
287,C1-A1-1.tif:00287-02044,227.982,5310.411,4155,7734,0,65535
288,C1-A1-1.tif:00288-02048,250.447,3702.806,2851,6400,0,65535
289,C1-A1-1.tif:00289-02042,175.147,10486.822,4165,28614,0,65535
290,C1-A1-1.tif:00290-02061,576.195,14908.396,3191,65535,0,65535
291,C1-A1-1.tif:00291-02047,113.159,10914.967,6565,20086,0,65535
292,C1-A1-1.tif:00292-02060,467.612,6293.766,3316,65535,0,65535
293,C1-A1-1.tif:00293-02044,52.835,20305.535,13705,26381,0,65535
294,C1-A1-1.tif:00294-02049,72.388,7950.862,6962,9133,0,65535
295,C1-A1-1.tif:00295-02046,64.484,5913.284,4283,11764,0,65535
296,C1-A1-1.tif:00296-02050,60.740,3444.589,2878,4133,0,65535
297,C1-A1-1.tif:00297-02053,226.318,3529.441,3138,5232,0,65535
298,C1-A1-1.tif:00298-02050,102.758,5906.842,3935,8844,0,65535
299,C1-A1-1.tif:00299-02058,213.005,11136.869,6223,17240,0,65535
300,C1-A1-1.tif:00300-02054,190.124,4265.344,3259,10594,0,65535
301,C1-A1-1.tif:00301-02058,110.663,4879.756,3113,10895,0,65535
302,C1-A1-1.tif:00302-02073,407.705,4475.381,3560,9173,0,65535
303,C1-A1-1.tif:00303-02055,45.763,1936.536,1624,2126,0,65535
304,C1-A1-1.tif:00304-02057,41.603,9907.820,6540,12053,0,65535
305,C1-A1-1.tif:00305-02059,54.915,12360.992,8451,16771,0,65535
306,C1-A1-1.tif:00306-02073,402.713,6368.406,4076,12298,0,65535
307,C1-A1-1.tif:00307-02066,78.629,3807.899,3113,4829,0,65535
308,C1-A1-1.tif:00308-02069,119.815,4506.743,3732,6528,0,65535
309,C1-A1-1.tif:00309-02061,42.019,7101.812,6525,8183,0,65535
310,C1-A1-1.tif:00310-02065,63.652,10687.529,7585,16088,0,65535
311,C1-A1-1.tif:00311-02074,317.843,6097.141,3871,14882,0,65535
312,C1-A1-1.tif:00312-02071,206.349,15534.605,3571,65535,0,65535
313,C1-A1-1.tif:00313-02071,155.177,6462.871,5617,7725,0,65535
314,C1-A1-1.tif:00314-02074,118.151,8491.570,5736,12565,0,65535
315,C1-A1-1.tif:00315-02070,79.461,7366.403,4183,11409,0,65535
316,C1-A1-1.tif:00316-02068,66.148,3545.874,3129,3885,0,65535
317,C1-A1-1.tif:00317-02085,454.300,5718.169,2848,58181,0,65535
318,C1-A1-1.tif:00318-02071,72.388,3632.402,3142,4105,0,65535
319,C1-A1-1.tif:00319-02075,112.327,16495.126,4018,60143,0,65535
320,C1-A1-1.tif:00320-02075,92.358,4402.694,3480,13572,0,65535
321,C1-A1-1.tif:00321-02076,157.258,6828.302,2216,27222,0,65535
322,C1-A1-1.tif:00322-02072,72.388,6652.598,5018,9071,0,65535
323,C1-A1-1.tif:00323-02074,102.758,8381.838,5849,12181,0,65535
324,C1-A1-1.tif:00324-02073,64.900,4403.840,3667,8717,0,65535
325,C1-A1-1.tif:00325-02080,220.077,8100.705,5447,10753,0,65535
326,C1-A1-1.tif:00326-02078,161.002,3585.786,2990,4022,0,65535
327,C1-A1-1.tif:00327-02078,52.003,4504.224,3375,6229,0,65535
328,C1-A1-1.tif:00328-02081,126.888,3907.072,3269,6553,0,65535
329,C1-A1-1.tif:00329-02085,187.211,6079.996,4043,8336,0,65535
330,C1-A1-1.tif:00330-02082,153.513,6445.198,4405,9313,0,65535
331,C1-A1-1.tif:00331-02078,63.652,3557.150,3307,3888,0,65535
332,C1-A1-1.tif:00332-02100,587.428,27004.904,4505,65535,0,65535
333,C1-A1-1.tif:00333-02077,46.595,2709.786,2409,3220,0,65535
334,C1-A1-1.tif:00334-02084,76.549,3932.451,3204,5231,0,65535
335,C1-A1-1.tif:00335-02084,76.549,3629.038,3296,4007,0,65535
336,C1-A1-1.tif:00336-02082,69.060,13272.307,5833,29858,0,65535
337,C1-A1-1.tif:00337-02083,98.182,5004.394,4265,5996,0,65535
338,C1-A1-1.tif:00338-02088,151.433,8765.129,6308,11759,0,65535
339,C1-A1-1.tif:00339-02098,247.951,4126.482,3285,9104,0,65535
340,C1-A1-1.tif:00340-02098,208.429,3716.830,3229,6600,0,65535
341,C1-A1-1.tif:00341-02088,64.900,4748.154,2896,17079,0,65535
342,C1-A1-1.tif:00342-02101,286.641,3407.279,2146,6571,0,65535
343,C1-A1-1.tif:00343-02096,226.734,4042.758,3273,6716,0,65535
344,C1-A1-1.tif:00344-02093,44.515,2451.299,2098,2820,0,65535
345,C1-A1-1.tif:00345-02096,114.823,4431.127,3364,8263,0,65535
346,C1-A1-1.tif:00346-02095,67.396,7094.228,3160,15414,0,65535
347,C1-A1-1.tif:00347-02097,79.045,49592.042,6124,65535,0,65535
348,C1-A1-1.tif:00348-02114,572.867,10177.375,4190,23340,0,65535
349,C1-A1-1.tif:00349-02103,202.188,6633.757,3265,47927,0,65535
350,C1-A1-1.tif:00350-02102,109.831,1919.462,1683,2181,0,65535
351,C1-A1-1.tif:00351-02115,812.497,5410.445,3479,23157,0,65535
352,C1-A1-1.tif:00352-02096,55.747,3537.881,3158,3974,0,65535
353,C1-A1-1.tif:00353-02104,49.923,3490.808,3139,3788,0,65535
354,C1-A1-1.tif:00354-02101,52.419,20658.127,10252,26807,0,65535
355,C1-A1-1.tif:00355-02098,87.365,46911.843,6632,65535,0,65535
356,C1-A1-1.tif:00356-02099,74.885,39390.311,6098,65535,0,65535
357,C1-A1-1.tif:00357-02117,539.169,11247.025,3224,65535,0,65535
